cod;nombre;pct_menores_18;pct_mayores_67;pct_migrantes;indice_fecundidad;renta_bruta_persona;pct_solteros;pct_casados;pct_divorciados;pct_cuenta_propia;pct_agricultura;pct_secundario;pct_directores;pct_cualificados;pct_primaria_inferior;pct_secundaria_2a;pct_superior;tasa_paro;tasa_empleo;tasa_actividad
03014;Alacant/Alicante;16,64;17,62;28,92;1,11;16858,0;37,55;45,01;10,36;15,91;1,0;11,6;38,22;50,33;11,84;24,14;35,39;16,58;54,28;52,03
03015;Almoradí;21,25;14,02;27,8;1,54;11823,0;33,14;52,58;7,72;18,73;7,22;22,15;25,93;59,08;21,68;17,71;21,13;17,18;53,66;54,48
03016;Almudaina;6,61;28,98;14,96;0,0;17816,0;31,43;41,9;12,38;33,33;10,26;23,08;48,65;43,24;18,58;20,35;33,63;13,46;55,56;47,27
03017;Alqueria d'Asnar, l';15,68;13,8;7,32;1,01;16087,0;34,62;52,04;9,28;20,77;0,77;41,15;26,59;59,92;11,65;20,88;31,65;9,36;74,66;66,74
03018;Altea;14,85;19,81;43,2;1,0;15547,0;35,57;47,66;9,94;27,89;1,98;13,73;29,87;57,86;13,13;25,79;33,07;11,28;53,96;46,73
03019;Aspe;18,82;16,21;11,53;1,49;13181,0;34,02;51,29;8,16;17,7;5,96;26,23;28,47;57,98;16,19;19,15;26,03;15,78;58,64;56,61
03020;Balones;7,67;30,08;16,54;1,22;17594,0;33,33;47,5;10,83;17,78;8,89;15,56;35,71;59,52;8,8;28,8;31,2;14,06;70,51;51,61
03021;Banyeres de Mariola;16,46;19,74;11,95;1,26;16141,0;30,65;55,92;6,01;17,4;0,61;50,18;29,52;60,88;14,05;20,27;25,07;9,28;65,77;55,26
03022;Benasau;10,8;36,55;4,6;0,26;32316,0;27,74;56,13;7,1;20,29;2,9;30,43;43,94;45,45;14,1;20,51;32,05;11,84;72,83;49,03
03023;Beneixama;15,77;23,0;8,27;1,55;16903,0;31,28;54,58;4,99;23,71;10,34;31,9;35,64;50,78;14,41;16,31;30,58;6,92;76,32;58,16
03024;Benejúzar;18,1;17,01;18,34;1,48;12336,0;33,09;53,06;6,77;18,55;6,15;24,07;21,52;63,43;21,2;16,39;19,23;16,59;57,42;55,16
03025;Benferri;19,82;15,82;17,21;1,56;13496,0;33,37;53,71;6,64;19,08;6,01;23,94;22,83;63,25;15,55;24,43;22,75;13,94;62,47;59,27
03026;Beniarbeig;16,36;18,84;30,94;1,18;14765,0;33,33;49,77;9,6;26,1;1,54;18,81;31,02;58,82;18,33;21,07;25,98;10,31;59,65;52,92
03027;Beniardà;10,21;28,07;17,17;0,3;16160,0;33,64;50,45;9,55;40,0;6,67;9,52;35,35;58,59;19,28;17,49;29,6;10,91;68,06;49,55
03028;Beniarrés;8,58;26,92;10,22;0,82;14700,0;31,46;52,76;5,43;22,59;5,04;39,47;24,88;61,86;22,6;15,66;23,09;13,62;65,3;52,81
03029;Benigembla;9,71;34,6;55,59;1,05;14622,0;27,73;57,05;9,77;36,05;5,44;18,37;34,31;57,66;29,68;21,93;20,23;10,84;48,37;31,68
03030;Benidoleig;11,27;28,54;48,04;1,24;15176,0;30,07;53,05;8,39;33,96;2,58;21,55;30,96;58,48;28,36;17,31;23,06;12,24;56,55;42,92
03031;Benidorm;14,32;19,88;40,98;1,08;14560,0;37,31;44,45;10,82;18,87;0,67;7,88;22,58;63,53;18,96;22,45;20,64;12,25;50,9;45,38
03032;Benifallim;13,08;21,85;0,77;0,82;24212,0;29,25;51,89;10,38;24,56;3,51;19,3;41,82;45,45;5,61;30,84;44,86;6,67;66,67;56,6
03033;Benifato;7,25;25,13;20,62;0,56;16096,0;37,59;45,86;9,02;34,55;7,27;14,55;20,41;65,31;5,07;28,99;28,99;16,67;51,4;47,83
03034;Benijófar;13,4;28,24;53,3;1,24;14066,0;24,76;60,26;7,32;28,25;2,18;20,56;22,74;67,14;39,55;13,99;12,08;13,28;49,17;38,32
03035;Benilloba;8,31;30,24;8,58;0,59;16101,0;32,78;53,29;6,14;20,28;3,91;28,83;33,58;54,61;16,83;19,71;31,51;15,43;63,19;48,98
03036;Benillup;16,4;20,54;3,6;1,52;18648,0;24,49;60,2;11,22;21,57;1,96;27,45;36,0;46,0;5,05;27,27;30,3;13,79;72,46;59,18
03037;Benimantell;13,79;22,9;28,68;1,02;13912,0;35,65;45,6;10,88;33,33;7,98;11,27;25,74;62,38;12,39;27,1;31,09;8,9;63,42;50,0
03038;Benimarfull;11,31;27,1;8,82;1,91;22312,0;31,31;51,26;7,83;26,82;5,03;43,02;25,0;64,88;17,85;19,8;33,74;8,33;68,0;50,37
03040;Benimeli;13,33;30,25;33,33;0,93;14578,0;25,0;50,0;10,48;38,82;3,95;19,74;30,82;58,9;11,36;32,59;33,83;7,88;57,14;41,56
03041;Benissa;15,24;22,6;42,88;1,18;15107,0;32,0;51,89;8,95;32,09;1,12;22,48;27,1;61,83;23,44;19,89;22,2;10,52;55,27;44,86
03042;Poble Nou de Benitatxell, el/Benitachell;14,9;26,14;62,89;1,17;14429,0;27,9;56,07;9,0;36,17;0,67;19,97;29,04;58,88;41,48;13,86;13,61;8,73;47,59;35,84
03043;Biar;15,54;20,07;8,54;0,98;17257,0;31,31;55,41;6,01;20,45;1,44;37,38;33,69;56,92;18,02;17,39;30,28;10,78;68,16;58,46
03044;Bigastro;18,97;14,27;21,44;1,41;12922,0;34,02;53,84;6,65;16,75;8,16;28,77;24,93;58,95;21,64;16,17;22,18;14,82;58,53;58,1
03045;Bolulla;9,57;24,19;47,84;0,6;11293,0;38,95;46,96;9,12;38,19;19,44;10,42;26,32;55,64;11,83;26,34;28,35;11,54;50,79;41,27
03046;Busot;14,01;20,21;38,5;0,89;15360,0;30,27;54,25;9,34;23,8;3,49;16,9;33,73;53,1;14,75;26,13;32,32;11,21;53,2;46,94
03047;Calp;15,68;20,53;57,61;1,16;14089,0;32,95;50,09;10,01;26,28;1,6;14,4;21,72;64,76;26,26;20,7;16,63;10,38;46,85;40,18
03048;Callosa d'en Sarrià;16,91;16,53;34,13;1,27;13015,0;34,88;50,13;7,7;30,02;12,92;18,5;23,42;57,56;19,14;19,35;19,51;10,08;56,0;50,64
03049;Callosa de Segura;21,53;14,87;26,07;1,57;12066,0;32,86;53,69;6,37;14,76;13,31;26,88;24,72;55,33;28,03;14,37;19,09;15,94;55,4;54,62
03050;Campello, el;15,77;19,86;28,24;1,1;18066,0;34,19;47,18;11,46;20,67;1,28;13,11;40,18;50,6;14,42;25,7;34,97;13,25;56,46;50,59
03051;Camp de Mirra, el/Campo de Mirra;13,33;21,66;6,26;1,0;13818,0;33,94;51,81;7,25;20,1;12,44;37,32;26,4;60,41;8,61;19,75;25,06;8,66;74,04;58,93
03052;Cañada;16,44;19,39;6,07;1,05;15331,0;31,4;54,3;7,05;24,35;7,21;36,04;28,63;60,98;16,62;14,27;29,95;8,41;70,57;59,03
03053;Castalla;16,51;17,36;18,09;1,32;15237,0;31,81;53,26;8,33;19,53;1,68;42,92;28,36;59,41;16,14;18,51;25,68;13,26;63,58;58,84
03054;Castell de Castells;8,19;31,95;22,4;0,7;15125,0;31,69;44,94;7,53;28,38;4,05;16,22;35,46;51,77;18,29;23,99;23,75;11,45;56,54;40,1
03055;Catral;17,94;18,14;27,8;1,29;12192,0;32,59;51,89;8,33;18,8;4,15;27,81;21,69;64,54;19,64;19,46;22,62;15,6;54,71;51,13
03056;Cocentaina;16,24;20,95;14,0;1,53;15722,0;28,72;55,7;7,45;21,6;1,1;32,23;31,95;58,05;17,82;18,76;25,89;16,64;59,81;53,4
03057;Confrides;11,54;27,44;24,91;0,91;13108,0;34,14;42,97;12,05;20,62;12,37;12,37;22,11;53,68;15,07;23,16;25,37;28,45;47,43;42,96
03058;Cox;20,03;13,75;20,7;1,56;13636,0;31,98;53,99;7,39;25,69;13,34;19,06;21,04;58,78;26,57;14,41;18,33;12,22;61,86;59,52
03059;Crevillent;19,23;16,14;17,78;1,42;12271,0;32,34;53,82;7,45;16,55;3,73;30,38;25,44;60,33;20,11;17,21;17,79;19,37;54,58;54,9
03060;Quatretondeta;6,67;35,5;12,4;0,0;12987,0;32,26;50,0;9,68;25,0;6,82;25,0;25,0;47,73;14,84;10,94;25,0;16,36;63,01;43,31
03061;Daya Nueva;15,52;23,53;29,06;1,48;13467,0;29,21;55,1;8,29;20,86;4,29;22,19;22,32;66,06;28,28;18,08;16,49;14,58;61,71;51,39
03062;Daya Vieja;9,1;34,26;64,43;1,38;15453,0;22,68;56,41;12,03;26,23;1,64;12,57;29,78;58,99;28,34;22,54;24,64;11,27;47,14;33,12
03063;Dénia;15,37;18,64;36,52;1,04;15785,0;35,25;47,05;11,01;24,8;1,0;16,35;31,92;56,44;13,72;24,59;31,46;12,48;56,07;49,69
03064;Dolores;19,24;16,12;24,79;1,39;11725,0;32,87;52,04;8,04;20,72;7,55;25,12;22,79;60,86;24,18;16,68;16,29;16,84;54,84;54,4
03065;Elx/Elche;17,63;16,65;18,61;1,17;14117,0;35,23;48,93;9,44;17,11;2,73;24,24;29,5;58,42;15,83;21,56;24,8;16,51;58,07;56,0
03066;Elda;16,75;19,74;15,37;1,31;13007,0;33,85;47,84;10,33;16,67;1,09;32,05;29,47;61,34;16,89;18,75;21,64;20,06;53,26;51,49
03067;Fageca;2,0;36,2;4,0;0,0;22212,0;22,92;64,58;5,21;29,17;8,33;12,5;47,73;45,45;9,09;32,32;30,3;7,27;86,44;55,56
03069;Finestrat;19,44;12,78;54,12;1,28;16051,0;35,49;49,58;10,67;23,59;0,6;11,7;30,73;59,79;22,65;24,94;22,82;11,51;45,39;45,29
03070;Formentera del Segura;17,55;18,63;44,46;1,45;11269,0;32,62;50,1;10,67;21,93;5,57;23,55;20,3;64,54;26,99;19,44;15,83;16,27;48,72;45,23
03071;Gata de Gorgos;15,66;18,43;31,5;1,21;13754,0;33,06;53,45;6,6;26,9;1,91;25,47;27,8;57,79;19,88;23,8;22,22;10,42;55,85;48,6
03072;Gaianes;17,85;22,83;12,8;1,39;15959,0;29,62;55,68;9,13;23,72;4,19;34,88;35,61;52,2;13,6;16,74;29,71;13,33;64,24;53,8
03073;Gorga;11,25;24,72;5,56;1,83;16579,0;30,68;54,18;8,37;29,77;12,98;26,72;23,58;69,11;5,47;23,44;30,08;14,48;69,66;56,86
03074;Granja de Rocamora;20,44;14,2;20,72;1,35;12474,0;33,68;53,41;7,2;20,8;10,22;20,36;21,24;60,3;21,89;15,92;19,02;13,73;62,65;59,57
03075;Castell de Guadalest, el;11,0;18,43;31,07;1,43;16168,0;34,67;52,0;9,78;48,65;5,41;7,21;31,78;63,55;14,11;28,23;35,89;9,38;61,38;51,82
03076;Guardamar del Segura;15,45;21,58;41,77;1,16;14546,0;30,98;50,91;10,42;24,03;2,52;17,15;29,55;57,92;30,09;18,58;22,45;13,8;50,12;43,9
03077;Fondó de les Neus, el/Hondón de las Nieves;10,51;31,84;39,53;1,09;14261,0;24,55;59,66;8,33;26,0;6,88;25,0;26,76;61,38;36,61;13,61;16,1;13,05;54,37;38,64
03078;Hondón de los Frailes;8,78;35,92;56,46;0,84;11886,0;21,31;61,43;9,06;29,68;6,36;22,26;19,7;68,77;24,46;21,46;25,21;16,86;42,11;29,44
03079;Ibi;16,02;18,25;14,54;1,07;16102,0;32,6;51,86;8,72;18,05;0,83;46,49;26,58;60,29;15,72;20,41;24,22;13,15;63,99;58,22
03080;Jacarilla;15,55;19,61;23,9;1,34;13809,0;33,24;51,78;7,63;22,21;4,98;28,76;23,73;62,56;25,08;16,28;22,75;15,22;58,48;53,33
03081;Xaló;14,66;27,29;43,85;1,07;14210,0;30,79;53,36;7,14;36,65;3,5;18,05;32,44;56,78;27,45;16,92;20,32;10,05;55,57;41,6
03082;Xàbia/Jávea;16,25;20,27;52,98;1,11;15505,0;32,68;50,99;9,5;33,96;1,14;18,75;28,37;59,72;31,57;18,22;18,67;10,18;48,82;41,2
03083;Xixona/Jijona;15,43;19,67;17,97;1,09;16712,0;34,45;47,95;8,31;15,57;0,95;48,68;24,92;65,29;14,28;19,27;20,6;8,72;58,22;50,98
03084;Orxa, l'/Lorcha;12,39;28,83;10,66;2,4;18433,0;29,06;55,11;5,01;17,92;2,5;48,33;29,2;59,73;23,12;16,54;21,8;10,08;68,64;48,68
03085;Llíber;10,67;32,56;62,5;0,91;14294,0;23,88;60,82;9,08;45,76;3,74;21,77;28,04;60,15;35,75;21,6;17,04;7,65;58,19;36,7
03086;Millena;8,87;28,2;25,56;1,17;16998,0;28,57;54,91;9,38;23,47;6,12;19,39;30,53;57,89;17,95;21,79;33,33;11,4;61,96;48,93
03088;Monforte del Cid;18,61;12,33;16,79;1,3;14729,0;35,77;50,72;8,27;17,8;23,51;20,99;25,99;47,74;14,75;20,1;26,43;10,5;62,44;61,58
03089;Monòver/Monóvar;16,48;19,9;14,38;1,18;12690,0;31,5;51,5;8,53;15,71;3,38;34,16;25,94;62,93;20,42;15,73;17,64;19,04;54,5;51,92
03090;Mutxamel;18,6;14,04;18,23;1,18;17452,0;35,27;49,89;9,71;18,09;1,46;16,18;34,96;52,93;9,79;24,37;34,33;11,2;61,69;59,05
03091;Murla;7,74;38,85;57,84;0,58;15185,0;27,29;57,57;7,46;23,13;5,97;14,18;33,87;50,81;44,28;12,55;21,96;10,49;51,06;30,17
03092;Muro de Alcoy;17,79;17,18;12,65;1,23;14926,0;31,0;55,4;6,65;21,72;1,46;38,48;30,49;59,86;16,97;18,57;26,27;13,7;62,97;58,03
03093;Novelda;16,23;17,34;14,07;1,08;14498,0;34,78;49,85;8,43;15,95;11,47;29,15;26,31;55,33;14,61;20,67;23,28;15,61;57,88;55,04
03094;Nucia, la;18,49;14,72;36,87;1,09;15273,0;36,65;47,27;11,07;22,99;1,22;12,15;27,96;61,46;10,73;33,15;26,59;10,49;57,99;53,82
03095;Ondara;17,22;16,42;28,06;1,16;13831,0;33,5;50,99;8,54;22,42;1,0;22,1;25,08;61,46;19,26;19,23;22,79;13,41;60,79;57,44
03096;Onil;16,4;18,55;13,79;1,23;15351,0;32,0;52,18;9,07;18,53;0,85;48,47;26,14;56,79;17,22;19,2;21,03;13,32;63,73;57,45
03097;Orba;12,22;33,61;49,75;0,91;14478,0;23,69;59,79;7,38;35,28;2,83;16,85;38,92;49,1;20,29;21,72;33,87;11,5;49,96;33,69
03098;Orxeta;13,83;20,49;23,88;0,97;15696,0;31,14;50,85;11,43;18,93;1,18;17,46;27,02;62,73;13,74;24,75;32,05;11,22;59,48;51,19
03099;Orihuela;16,57;20,6;39,0;1,29;13630,0;32,11;52,21;8,63;20,74;8,08;18,42;26,89;57,18;31,78;15,67;19,04;13,67;53,9;46,85
03100;Parcent;10,12;30,39;47,0;1,16;14446,0;30,11;48,64;10,04;35,86;3,29;20,07;28,72;61,94;17,49;23,39;31,82;11,2;52,05;37,7
03101;Pedreguer;15,17;20,52;32,26;1,08;15415,0;32,75;51,76;8,48;24,97;1,6;21,7;29,96;57,55;14,83;22,67;30,58;12,52;59,23;51,64
03102;Pego;14,23;22,97;23,8;1,2;14604,0;30,61;53,21;7,61;25,67;6,1;19,94;27,92;57,16;19,09;20,5;25,22;10,73;62,57;51,35
03103;Penàguila;9,57;24,33;10,16;1,0;18458,0;27,92;55,47;7,55;20,31;4,69;29,69;31,45;52,42;16,42;20,8;28,83;11,51;60,89;50,92
03104;Petrer;16,45;17,08;7,1;1,05;13841,0;32,38;51,78;9,42;16,75;0,79;34,57;26,77;65,07;12,37;19,9;21,95;16,11;62,48;58,81
03105;Pinós, el/Pinoso;16,04;19,07;23,69;1,12;12616,0;31,6;52,48;8,87;23,11;8,78;34,52;22,16;66,37;26,11;14,9;18,43;13,8;55,35;49,55
03106;Planes;8,94;30,7;13,48;1,14;15723,0;33,66;52,66;5,15;28,16;15,88;23,47;27,41;59,85;17,79;17,64;25,77;10,96;63,41;45,41
03107;Polop;18,54;14,78;37,61;1,21;13930,0;35,31;48,67;10,32;20,77;1,86;13,51;27,36;60,23;15,05;27,53;24,69;10,52;56,69;53,02
03109;Rafal;20,83;12,39;20,92;1,46;11659,0;34,07;51,75;8,13;13,96;8,62;30,3;20,13;61,62;20,19;17,75;19,4;14,9;58,08;57,6
03110;Ràfol d'Almúnia, el;12,53;30,46;44,61;1,61;15632,0;27,92;58,13;6,71;34,04;5,96;18,72;39,63;49,77;11,08;29,33;41,19;9,67;58,98;42,23
03111;Redován;18,7;13,99;17,61;1,21;12177,0;36,83;49,88;6,83;16,06;7,72;28,17;22,08;62,27;18,81;17,66;19,69;15,25;58,15;57,12
03112;Relleu;9,91;25,42;38,67;0,68;15604,0;32,59;50,42;9,15;26,12;3,53;16,24;31,0;59,0;23,88;24,29;23,71;11,45;50,87;41,85
03113;Rojales;11,52;34,08;69,87;1,29;12740,0;24,13;58,54;9,76;29,63;4,83;18,28;24,28;60,8;50,17;10,39;8,34;13,51;41,2;28,58
03114;Romana, la;13,6;24,66;27,69;1,1;12274,0;29,95;54,34;8,78;28,83;19,07;25,88;21,48;62,89;24,92;17,16;18,29;12,34;52,55;43,28
03115;Sagra;10,47;33,91;39,05;1,27;14078,0;21,74;61,68;7,61;28,37;3,55;21,99;39,1;45,11;26,12;17,66;28,36;11,49;64,17;43,83
03116;Salinas;15,31;19,11;22,12;1,08;13501,0;31,88;53,53;8,85;20,18;4,31;43,14;22,61;60,67;13,86;19,58;20,6;10,69;59,71;51,46
03117;Sanet y Negrals;10,46;30,93;38,0;0,63;14481,0;26,48;57,0;6,91;30,65;5,65;21,37;30,51;54,24;17,04;30,96;29,04;12,41;57,83;40,96
03118;San Fulgencio;9,9;38,58;67,94;1,06;12098,0;23,15;58,25;10,19;27,07;4,07;17,15;21,22;64,89;49,13;13,83;9,0;15,31;42,37;27,65
03119;Sant Joan d'Alacant;17,18;16,96;22,36;1,11;18075,0;36,57;46,22;10,34;17,1;0,74;11,63;40,54;48,98;8,5;26,96;39,4;12,4;58,53;54,85
03120;San Miguel de Salinas;15,6;24,62;56,95;1,18;12325,0;29,19;54,95;9,11;31,42;3,81;15,09;26,13;61,94;41,06;11,63;12,34;13,68;47,72;39,39
03121;Santa Pola;16,21;17,51;29,85;1,08;14814,0;34,73;47,28;11,77;20,0;2,88;14,77;30,29;60,17;14,24;24,76;28,06;14,87;53,66;50,8
03122;Sant Vicent del Raspeig/San Vicente del Raspeig;17,51;14,9;13,86;0,97;15668,0;36,33;48,21;9,49;13,94;0,81;16,83;30,83;56,83;11,09;24,05;32,7;13,33;62,25;58,92
03123;Sax;17,04;17,9;11,37;1,25;14069,0;34,3;51,21;8,0;15,41;1,02;53,83;21,58;66,81;16,61;17,48;18,55;16,0;60,01;56,39
03124;Sella;10,48;21,19;14,95;1,1;16989,0;38,96;43,97;7,79;24,82;2,92;18,25;38,67;51,56;16,04;20,32;34,58;10,29;65,96;56,34
03125;Senija;16,85;18,12;38,15;1,66;13188,0;32,63;48,75;10,75;32,79;2,05;23,77;23,93;67,95;16,14;22,46;23,96;13,92;58,46;52,28
03127;Tàrbena;9,6;28,13;43,33;1,14;12815,0;38,8;45,6;6,2;32,95;6,94;15,61;26,35;58,68;18,75;22,3;23,65;11,11;46,83;36,67
03128;Teulada;13,72;24,61;60,28;1,04;14878,0;30,49;52,35;9,24;36,6;1,64;19,84;24,96;62,34;21,13;29,4;20,8;9,01;48,57;37,7
03129;Tibi;12,0;20,56;14,91;1,24;18818,0;31,71;51,81;9,89;18,62;1,23;36,13;31,13;57,52;10,94;22,49;32,21;12,36;65,91;56,98
03131;Tormos;9,54;34,77;43,16;1,59;19688,0;24,74;61,51;7,22;28,7;2,78;22,22;28,43;50,98;16,94;28,34;28,99;10,69;66,1;42,81
03132;Torre de les Maçanes, la/Torremanzanas;10,57;24,49;20,48;1,72;15846,0;35,55;47,71;8,69;25,36;5,36;26,79;28,62;59,11;15,26;22,53;31,4;13,49;61,46;49,85
03133;Torrevieja;16,57;18,99;55,67;1,14;11488,0;33,51;46,77;12,03;22,18;2,53;14,44;22,53;63,83;29,2;20,0;14,09;20,88;41,19;41,68
03134;Vall d'Alcalà, la;6,79;32,58;10,69;0,3;18390,0;28,12;55,62;6,88;38,24;16,18;11,76;29,69;62,5;11,38;17,96;29,94;13,1;77,66;50,6
03135;Vall d'Ebo, la;6,75;30,91;22,94;1,2;17052,0;38,83;43,69;5,34;23,08;8,65;21,15;27,72;51,49;15,25;15,25;29,6;15,93;68,84;51,13
03136;Vall de Gallinera, la;11,65;26,99;22,41;1,31;15767,0;29,45;50,2;10,08;29,73;10,81;15,77;29,27;55,61;15,7;20,37;33,27;10,0;65,18;49,06
03137;Vall de Laguar, la;11,9;30,31;21,01;0,93;13783,0;34,8;41,79;10,61;30,0;3,21;16,07;31,82;54,92;19,41;20,27;29,3;15,48;53,11;39,53
03138;Verger, el;15,36;20,54;29,73;1,21;13705,0;33,47;46,5;10,89;22,84;1,62;22,59;23,83;64,3;21,23;19,15;20,56;13,13;58,61;52,84
03139;Vila Joiosa, la/Villajoyosa;16,06;17,02;28,87;1,1;14962,0;35,31;47,6;9,85;15,45;1,95;15,07;27,72;59,49;20,21;23,01;24,14;13,46;55,01;51,19
03140;Villena;17,33;18,06;13,38;1,19;14063,0;33,03;51,13;8,48;16,31;5,02;32,92;28,55;60,61;15,56;17,55;25,71;15,84;59,55;55,63
03901;Poblets, els;11,34;31,72;50,31;0,97;16952,0;26,44;56,64;8,92;31,32;1,74;19,49;33,41;56,69;19,55;28,59;30,86;8,81;57,11;39,37
03902;Pilar de la Horadada;17,38;19,98;43,45;1,39;13669,0;32,02;53,15;8,73;23,27;19,25;16,61;21,23;57,21;36,14;13,64;15,81;10,45;54,66;46,68
03903;Montesinos, Los;17,08;19,96;41,78;1,28;12642,0;32,11;51,39;9,95;22,45;3,22;20,85;22,82;65,47;29,54;15,86;16,54;13,53;56,0;49,23
03904;San Isidro;19,7;11,92;21,12;1,57;12324,0;35,25;50,03;9,94;17,79;3,95;32,88;17,01;70,27;18,67;18,51;16,34;15,74;61,0;62,3
04001;Abla;13,5;26,08;11,68;1,39;14168,0;31,91;52,18;7,36;18,68;9,79;19,36;26,59;54,35;25,88;17,37;22,54;17,09;59,61;48,76
04002;Abrucena;12,52;27,3;11,42;1,66;13516,0;30,19;54,54;6,2;26,12;20,05;14,39;25,61;57,56;28,29;15,04;19,16;16,73;57,28;44,68
04003;Adra;18,69;14,13;15,79;1,37;11687,0;36,52;49,09;7,62;28,74;31,68;9,41;16,19;53,33;29,76;13,32;15,4;13,94;62,05;59,5
04004;Albanchez;8,22;35,7;38,3;0,78;13816,0;29,74;52,99;7,52;30,16;8,51;30,85;28,74;54,02;34,33;17,24;21,16;11,01;53,16;36,03
04005;Alboloduy;12,21;28,03;7,96;1,13;13019,0;33,72;46,0;6,43;14,8;12,11;22,87;21,5;54,67;25,05;14,8;20,49;16,4;60,58;48,26
04006;Albox;18,42;17,94;35,38;1,57;12616,0;33,79;52,25;6,86;22,19;9,27;20,19;24,95;56,14;36,68;15,4;19,98;14,13;53,35;49,29
04007;Alcolea;13,02;23,08;4,57;1,5;12518,0;33,01;50,14;7,46;27,56;16,96;19,08;16,18;63,97;24,56;12,48;17,58;21,13;59,53;52,57
04008;Alcóntar;9,98;31,47;13,43;0,6;16556,0;31,84;54,29;4,49;32,63;12,23;21,28;27,32;59,02;25,96;15,38;24,42;13,36;63,41;44,87
04009;Alcudia de Monteagud;7,01;28,72;12,82;0,74;16087,0;30,17;54,31;10,34;17,24;3,45;10,34;31,48;48,15;22,31;21,49;31,4;8,77;74,29;47,11
04010;Alhabia;14,35;17,57;8,0;1,61;12062,0;34,15;48,46;8,13;16,25;7,42;30,04;15,94;63,04;20,68;15,74;16,2;22,16;53,73;54,57
04011;Alhama de Almería;18,12;16,92;14,07;1,57;12300,0;33,22;52,89;6,26;24,12;14,18;21,63;20,36;60,38;21,14;17,53;19,96;17,86;58,35;57,2
04012;Alicún;9,75;27,68;3,94;0,55;14660,0;33,68;54,74;5,26;15,91;9,09;10,23;30,59;54,12;13,33;18,97;28,21;12,75;71,2;52,85
04013;Almería;18,49;16,02;15,62;1,33;16245,0;38,16;46,73;8,23;15,65;8,45;8,79;36,64;47,31;16,88;15,28;39,21;16,26;59,62;57,75
04014;Almócita;12,28;19,16;11,16;0,95;15501,0;40,43;44,68;5,32;23,53;5,88;15,69;36,56;46,24;11,46;23,96;38,02;19,83;65,03;60,42
04015;Alsodux;2,24;31,84;8,0;0,0;16871,0;30,3;51,52;11,36;17,19;0,0;26,56;33,87;56,45;19,26;21,48;22,22;19,72;72,15;52,99
04016;Antas;17,39;16,26;30,98;1,23;13075,0;34,24;52,23;5,97;23,74;12,7;13,8;19,5;64,5;18,93;18,29;24,88;9,84;61,96;55,88
04017;Arboleas;6,96;38,61;67,72;0,84;12246,0;20,09;64,59;7,89;30,38;9,68;16,74;20,6;63,25;64,78;9,92;10,66;12,62;42,2;25,23
04018;Armuña de Almanzora;10,24;21,34;16,09;0,95;16160,0;37,76;41,84;9,18;22,22;3,97;30,16;29,6;54,4;20,83;21,15;30,45;16,67;52,53;52,43
04019;Bacares;4,07;40,27;4,42;0,7;16168,0;30,09;47,79;5,31;15,94;11,59;13,04;25,37;55,22;25,0;20,18;16,23;19,51;56,41;35,96
04020;Bayárcal;12,24;25,85;8,16;0,82;13267,0;34,63;52,53;5,06;24,19;19,35;21,77;14,16;59,29;26,87;16,42;16,79;18,94;59,12;49,81
04021;Bayarque;6,36;28,5;18,22;0,15;15496,0;32,09;49,2;8,56;21,33;4,0;24,0;35,62;46,58;23,47;23,0;19,72;14,61;54,29;42,58
04022;Bédar;6,21;38,91;61,15;0,69;13435,0;26,9;54,98;9,83;39,3;3,93;22,27;30,04;59,19;26,65;23,09;30,85;19,37;40,8;27,38
04023;Beires;4,71;31,86;3,57;0,47;15872,0;31,21;48,23;10,64;18,18;7,27;14,55;23,53;56,86;20,14;18,75;34,03;17,39;64,77;47,92
04024;Benahadux;22,16;11,65;11,31;1,38;12829,0;34,26;52,29;7,63;13,54;4,96;17,52;22,99;59,16;15,85;20,01;23,76;14,19;63,13;64,41
04027;Benizalón;6,61;31,07;13,22;0,68;14890,0;31,47;51,72;6,47;21,59;13,64;17,05;15,12;63,95;27,43;15,19;19,83;19,09;61,38;46,41
04028;Bentarique;11,42;31,5;2,65;0,68;12270,0;31,4;50,24;9,18;21,25;6,25;21,25;29,87;50,65;9,52;16,67;16,67;18,56;61,72;46,86
04029;Berja;18,5;13,98;16,0;1,33;11475,0;37,92;48,47;6,62;24,15;26,4;11,1;17,85;49,73;28,15;14,07;16,33;15,82;59,41;58,63
04030;Canjáyar;9,1;29,13;8,57;0,79;13057,0;34,83;44,62;7,53;22,04;11,85;22,87;18,86;61,43;25,47;15,72;17,99;23,8;54,9;47,76
04031;Cantoria;12,55;26,77;32,84;1,19;12723,0;29,62;53,78;7,8;24,89;4,41;27,46;23,55;63,42;34,09;15,94;16,59;15,75;51,83;41,77
04032;Carboneras;18,53;15,66;17,61;1,33;15087,0;34,44;52,05;6,93;21,37;11,93;22,62;23,49;60,88;22,88;17,39;23,81;15,67;55,01;52,06
04033;Castro de Filabres;4,38;33,52;10,48;0,0;18246,0;28,57;46,94;13,27;17,5;2,5;22,5;28,21;53,85;21,0;21,0;26,0;13,64;64,41;44,0
04034;Cóbdar;7,37;33,68;9,94;1,75;16117,0;33,92;50,88;7,6;25,0;15,28;23,61;20,29;68,12;20,9;19,77;23,16;23,81;67,37;47,46
04035;Cuevas del Almanzora;21,29;14,51;31,71;1,78;12162,0;33,94;52,43;7,11;17,83;25,75;15,88;17,98;53,21;37,13;14,25;16,59;13,41;56,62;54,21
